feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.0,0.0,4.0,4.0,3.0,0.5888319515419477,0.16696762333416318,1.2974169188694122,0.2824467631309532,0.3924525663133547,-0.6107626557317373,-3.3367991863975637,1.6095585955433367,1.460680332129137,0.21992433731706418,1.9055599009354653,0.022379613312352276,3.215991375621206,3.902606799519111,0.7859740988654604,0
2.0,3.0,3.0,3.0,4.0,0.42698368386209967,-0.6545649415957304,-5.438686951183697,5.506366517076971,0.21859397216716325,1.1078232824168008,3.4690912463903727,5.955141085851607,,3.2802715664991378,2.0443662608916506,3.359815571445176,2.9933084313083813,7.358102898177841,-0.07046034046599581,0
2.0,0.0,0.0,2.0,1.0,-1.063258686531278,-0.5532410018397994,-1.3057068403142045,1.3163198989933245,0.11403117085332659,-0.04798579485058113,-2.853607785506616,2.5673734387647316,-0.5737031442926516,2.056422635638369,5.290982378385627,-0.13855522602978154,-0.7750661689995243,0.223414163877642,-0.4596052987574804,1
3.0,2.0,1.0,3.0,2.0,-0.466227391717112,-1.0414529517748186,-1.0451953921051456,-2.6339277652554998,-3.0697235774884923,0.5484632735405707,-0.7571355588294497,-1.7443601273769882,1.0033658927291456,0.9455576129642179,2.828816413438335,3.6085589875986,-2.6863589933637027,-4.747500271093112,-0.39039446711714254,0
1.0,3.0,1.0,4.0,0.0,-0.15723639202855216,-0.05892635452305161,0.1853360987029129,-0.7102226312607506,0.10834807381943956,2.1069401822631857,1.0967972773009875,3.5006799966652826,0.4857471474554596,-1.102631258611276,-6.064444033425321,-2.8888094226893557,0.4545878676122027,-7.938302307333519,0.8381772195994377,1
2.0,3.0,0.0,4.0,2.0,0.10650540141918646,,3.870751046221272,-1.7048804219604334,0.6963735742528117,0.7458565180985776,-0.638683752624772,-2.099114605589916,0.9192610916812918,-1.3866748076829225,0.1736317924552775,-0.9313211829699476,-0.6307614348466752,1.4475596461694642,-1.4345808609043489,1
4.0,2.0,1.0,2.0,1.0,1.4673759883276782,-0.7966125696279787,-0.5150554810704184,1.2620537723427476,1.6311357447045858,0.7536442816334635,1.8903099687932676,3.8524272463181446,0.020013805001610485,-1.334536014461161,-4.729797544514206,-0.12822070015349607,2.2448766301003724,-2.7847773517681556,2.9695095077456646,1
1.0,0.0,3.0,3.0,1.0,-0.11648835263103476,0.4892118246643012,-1.0002827933000527,-0.8903377496899876,-3.4168505870219614,-0.07502700039680087,-2.3701292061291412,-5.0545389091511765,0.44049449616333775,,11.447429126110112,5.03491579168727,,-2.806002099969488,-0.3827784017095585,0
3.0,1.0,,1.0,3.0,-0.0029454113325951153,-1.0588580088579944,0.18078263558291718,-0.19915442836847602,-2.110156539853068,0.11316001139278317,1.2184669944619193,-1.1915938644618014,-2.1811752376656774,0.7004612967166481,1.4043801938596208,2.075658008332125,-0.7175485532240968,3.0666124897898643,0.2632654875753966,1
4.0,,1.0,,1.0,-1.911642210919043,-0.22056253440898946,-2.5614508998116596,1.1652028880724754,-0.6190010861552833,0.20431988398831977,0.19504475145067934,2.670343312391676,-1.356545052286539,-1.96736770831905,-0.073536831029702,4.284887237824131,0.6104354855283203,,-0.6481324338877777,1
2.0,1.0,0.0,1.0,4.0,1.3225484628316608,-0.8594381867953109,-3.641449239631963,1.7787255963734545,-2.6042881740012884,1.623843744269257,2.8711811290235714,-2.774173921193079,1.4168340821388028,,4.605497475825217,2.1380503818743923,-2.8464166830015944,0.5286452088658021,-0.6759376648038271,0
4.0,1.0,1.0,3.0,4.0,0.3066969420298376,-0.014944079421074246,-0.5344035637836995,3.0241185951503065,0.8218396523390844,-0.7962901889920904,3.553504267540186,3.4673930126649197,1.9725799044469323,-1.3298202133050923,-3.209244234905224,-4.129854511886375,2.575096147313497,-9.021660427854028,-0.28121246228828845,1
4.0,0.0,0.0,4.0,4.0,-1.4560464933464334,0.6037330161902218,0.8773379697393073,-1.2729273569650228,2.1983223633699573,-1.6612044051839225,0.2278917326512444,-2.318978923627788,0.6280786969002486,-2.581581248847748,,1.4247442602945792,0.4911584340100298,1.8179228443407802,,1
2.0,1.0,1.0,4.0,0.0,1.1522506518727484,-0.08163436001124397,-1.2082520312123566,0.9815761317885996,-1.4920754258508955,0.1853966564677613,1.007006261428348,-2.7536336918841413,-0.366602569838744,0.7487791917807893,3.1735157860789247,1.225846787843707,-0.25600569753212343,3.351385344904734,-1.5445997269056233,0
1.0,3.0,0.0,0.0,1.0,-0.21053494035299194,-0.15914947153772793,-2.103292696979251,2.3149117102425336,0.5975883155984283,-0.6389850540666776,-2.792993523330908,2.182162465368706,-0.7163942937007461,1.729245835533833,7.491835342196293,1.4534892233321342,0.05743767333482919,0.38620763501194566,-0.03813456882464037,0
3.0,4.0,3.0,0.0,1.0,,-1.55102618198332,1.591648569467421,-2.179261422202734,1.7128899014759331,1.575720450373765,,0.6274854416219573,1.5051959988790395,-0.9468792079535756,-4.07491036399945,-0.7275007198255248,1.4185318839499392,0.22410572959541142,1.6038660672678657,1
4.0,,0.0,1.0,4.0,-0.5972789358462477,0.6165793523072711,-1.0490009028413525,-2.1862349436026784,-1.118218092987319,0.18606843247054689,-0.5248863207307262,-2.0064953260074745,-1.3070983443991324,1.3625442677049424,1.4173651609511602,0.8350965196718464,-2.2120071477730257,-2.2148984413847526,0.163427820386131,0
3.0,3.0,0.0,1.0,3.0,-0.024830314126647098,0.4126413614429657,1.0451106549921572,-2.1974550596959777,-2.0787778654591174,-0.48658566970065326,-3.9511219728196068,1.31301072945882,-0.42983282314785354,-3.850514976788374,-1.6544232437941297,0.7297381534223697,2.8586968521426384,0.0852866360587749,0.06614111514900174,0
2.0,3.0,4.0,4.0,1.0,-1.2258922634399458,0.015123261584553639,-1.8450033395337648,0.4138719397640805,-2.3883465024973143,-0.3746228193260549,0.9409707309996194,,0.3363229693212808,0.023797469092638024,6.772007218770904,4.547650567666907,-0.2949050471056094,-2.8190623361710174,-1.2787358548192564,0
3.0,3.0,3.0,0.0,0.0,1.7820241127014727,-0.36888310293702387,0.4101277937276182,4.640298841869179,-3.2098699260907724,1.4634356542609945,-0.5180624570291291,4.4097495395592565,,-0.45040489207493173,0.7990457294247494,1.6263840810471126,1.0876511552906136,-0.2013581781574159,0.018118477625871335,0
2.0,1.0,3.0,2.0,4.0,0.6729702060319175,0.29457680054031987,1.5084098976664504,-3.811953044311366,2.263665412269807,-0.6291996069703238,1.0059814813754744,,-0.6468363041676235,-0.628015914721964,-6.943427113195507,-4.332889066870187,-1.637332229178996,,0.23045988062763317,1
2.0,1.0,3.0,2.0,0.0,-0.39280101688114194,-1.0866361888852818,1.1466933217817954,-3.267557324099147,-1.3206296782000932,0.6490933843875007,0.2976484574435726,1.768656210566732,0.1028142431550689,0.5690443414556474,-3.5365701260405085,-3.03795025061713,0.11357831728824064,-6.2125716345762685,1.0049302940678833,1
2.0,2.0,0.0,0.0,0.0,1.2235796597592736,1.3349467283836431,-3.787329914497104,1.3388449242786111,-3.0146452437440034,0.554967164998613,1.2444535522572808,0.8470287428761225,0.04132683187700316,-1.4517902905467,-2.2056626945699724,1.887142966038478,-0.5510127232274036,-0.38618308084841224,1.187051150666382,1
0.0,1.0,1.0,4.0,2.0,-0.6610218815427124,0.7992464575172452,3.300332756277774,1.6285957063421772,-2.8063287910770027,0.035843294858049234,,3.4765440579727045,0.5657385044539512,-6.2974436552390705,-0.18885534514169774,2.903461423539643,5.7709342039685225,4.47594120382993,0.3524229143843145,0
3.0,2.0,2.0,2.0,4.0,0.5053933762204632,0.050913695535472696,-2.7254343481655336,1.687676445474722,0.7444834190167502,-1.8858646178642093,,1.1313038809099227,,3.1714450292409464,2.5118542878590957,2.493229238294381,0.36697989069089576,5.03887251957207,0.6420450918935612,0
0.0,1.0,4.0,0.0,0.0,-0.037008094073233626,-0.8410484303982945,-3.1666621414327216,3.6862807241268483,-0.985189709457642,-1.487154235709771,-0.5676662995085748,,1.6828883889478314,2.901098490642305,-0.5595255378769042,1.0481373132423888,,-0.5839332961478799,0.09004158386695832,0
2.0,4.0,2.0,4.0,3.0,0.07224913423620272,-0.5621623419347272,1.7996886058217676,-4.846575086135509,0.2350386960483999,0.215031942943456,1.1573087035194047,3.6346170486170513,-1.422058497167931,-2.182051379097521,-13.71768272249255,-4.571180244805821,-2.821970613425662,-15.224344835062016,-0.44352159983711503,1
1.0,3.0,2.0,4.0,2.0,3.287761187388739,-0.14114967234280568,0.04899420897566675,-1.6089801281405682,0.6912538358395006,0.11333446390530184,3.0440058596806523,-6.245427181791597,-0.32573889318261995,,0.6923899358404867,0.7628632760780573,-2.6055633434628485,-1.2746616973886293,-1.509993170579207,0
3.0,2.0,3.0,3.0,1.0,0.24245018063581938,0.06820678260283634,1.0814038257926735,-1.4996880332018874,1.0030698924793082,,1.3200139939647082,-2.0732483134610873,0.8179920992573367,1.1565025896397847,1.0457897850909035,-0.5502488121190434,0.5722634859197365,2.627183146878692,0.4137542029473876,1
0.0,3.0,1.0,4.0,2.0,0.6084916486780788,0.367199798775388,0.44102755150664985,-1.0551581148131874,-0.43373221661709094,1.5095239926988544,-0.4030821405756124,2.0949104822177476,-0.031471370203683895,-0.006064343725032506,-2.4365003287884237,-2.3105272955961973,-0.11017771373182073,-4.378803234387024,,1
1.0,2.0,4.0,2.0,1.0,-0.9204887877395782,0.8500363951895699,0.8061109801548813,,-0.6837548181056423,-0.04504447845515359,1.5724482865617357,0.9341966662772404,0.20785323813764608,-0.7139339536469458,-2.877988819048733,-3.2483085640541156,1.7310202072431748,-4.524844555542419,0.7681941281058479,1
3.0,1.0,3.0,2.0,1.0,0.09238145899896975,-0.3996964908359908,-1.3167209208688984,,-4.08751095526405,-1.4446412530684143,-1.8065984133941226,7.884949869343563,-2.9118039447172657,0.26396387142378785,1.2759674356302235,2.3248716386959565,3.707180590764581,-0.24556766677207476,-1.950900466789381,0
4.0,1.0,3.0,2.0,1.0,0.20783838336407062,-0.398592038913759,3.0917108581786765,-0.07172093250806932,-0.7961614968829547,-0.7845669926025229,-3.054454350415525,-2.232619827723333,-1.0373261983013427,-1.6657473665438967,3.6448048848553896,0.2813263153745996,2.762864226801132,4.499166804822174,-0.2954808139007823,0
1.0,4.0,2.0,3.0,0.0,1.3741358241501094,-0.2810231972760544,2.3365269177582224,-1.6822108576334536,-0.4503480933456334,-0.12698781320498045,0.16454929436133503,-0.4268821549517557,-1.1714831299709862,,-5.997104894925893,,0.5575264257974593,2.003808301961256,0.16561512509672222,1
0.0,4.0,,3.0,4.0,,0.650489639988436,0.9776919543555356,0.599159732656441,2.821661499912072,0.7747733900743572,1.260676891936263,1.570299971554166,,-1.2650277324181554,-0.08491843999034467,-1.2238232944029659,2.7685524089465563,1.9516632222714818,-0.48879979835093157,1
1.0,3.0,3.0,,2.0,1.5622651106550693,2.9452462899351,3.228734825222603,0.06038746258045747,3.400291953474411,-0.6630921738253879,,1.6592303407895768,0.25051420375559713,-0.6478927828539247,-4.628727165392008,-2.498579130169168,1.5641062739579459,-2.633666823183973,0.9205095750656788,1
2.0,1.0,,1.0,4.0,-1.116064176071895,0.17118714374566293,-0.5987030650818315,-5.529153358793203,-1.5544394912495292,-1.184951941226075,1.8851091290452031,-3.577013573166355,-1.1429425463832155,3.6444623738109585,2.716267590465971,4.2445832591276895,-1.073206783763738,-0.2712566398840731,0.11833021889820218,0
4.0,0.0,0.0,4.0,3.0,,0.43128381688629847,-0.7387432623499905,0.0013364515649781506,-0.24829330067073596,-0.12430093887849918,-0.7290510371863257,4.426171491070197,-1.1741423724811146,-3.0652075807006476,-6.818565076364354,-3.1470775433136584,0.36368979642073374,-9.259235428256472,-1.4036162110718102,1
3.0,4.0,0.0,4.0,1.0,-0.38309492115979377,-0.9230723963155776,0.25217743017553884,-1.5071096353613511,-1.1113444931348977,-0.07627815173958268,-0.04900369587833375,-2.53701914867451,-0.2694937557039864,-0.7937915542072662,-0.05305956313993041,1.7860680698273785,,-3.412456438314383,0.6418790614777692,0
1.0,4.0,1.0,1.0,3.0,-0.8979419856402304,-0.01968075432826937,-1.6428845082728056,,1.0542318196801812,-1.0851415431623328,0.2573868203850507,0.2701914896506608,-0.37305866766391554,2.081049610270001,0.4663834238634492,0.8922681437080248,-0.9920287928298905,1.2441737355712583,2.1669592672469657,0
1.0,4.0,4.0,3.0,0.0,-0.4583983632127938,0.34936355348237974,0.29112012285683075,0.4359336615174669,-0.8972654234521107,0.5076118229432475,3.231837442911505,-1.7708125557254812,0.3420994815573816,2.3591521091070864,4.666143518368054,1.672909150160042,0.047966065883575215,0.8507624879455634,,0
2.0,1.0,1.0,3.0,3.0,-1.1309873884855863,-0.125819351548333,-3.8753752872159737,-1.9654552628414137,-1.7642255355871739,-0.8489046563704645,-2.23697866810041,0.16540225473525105,-1.0730913283626153,-1.5572186001332158,1.2764612605229992,3.1639079932549676,-0.33795575884124907,-4.539026374797764,-0.4908064664964202,0
2.0,4.0,0.0,0.0,3.0,-0.6969414601380967,-0.07459267700807634,-1.890354463977995,3.528184814210301,-3.4158589580404737,-1.4363524570391606,1.3948874963549132,-0.1642308498410046,0.3435975351782162,-1.9250020761552302,3.907081957944434,2.816914182875372,-0.5528074490845647,-6.092360989659752,-0.5430219463857897,0
4.0,4.0,4.0,1.0,1.0,0.18609302087593527,1.2962567097480018,-0.8221221202228971,4.024847080759056,-1.296803383403907,-1.4839790594674176,2.192553106733138,1.883915541279097,0.22352376254153686,1.5432056554258224,1.6956225857074392,,0.9387692435386448,-1.8761305235050982,0.913711652342591,0
0.0,4.0,3.0,3.0,1.0,-0.61959998010369,-2.8183042862021788,-2.6973375581437673,1.9695694412931322,-1.5307046560939446,-0.2877028881291165,0.24617966962987436,0.1178185838862703,-0.21268973430511875,-3.0659849526011103,-0.6223094537955018,3.873427903134643,-0.6214007172492497,3.6614651564191383,1.3854377816563823,1
0.0,2.0,2.0,2.0,3.0,-1.2732554518068595,0.13631129556366767,-0.43191756255627434,-1.5260826908852563,0.4650184995757176,-0.2615672232265353,1.1875074882798204,-0.555392969053811,-0.9022382027147666,-1.1766400293385606,-1.859874048609164,2.220882216444347,-0.030481330342526647,3.4543150807194287,0.9706336726114432,1
2.0,2.0,4.0,0.0,1.0,-0.8386576375205848,-0.6809088291356947,1.430780290543333,-2.7929922591664917,1.3809580264891756,1.041732852654597,-0.3690029066377212,-0.7408364261859505,0.6819932992541455,-2.5254648523064978,-4.25909726461529,-3.1042487497830553,-1.2395068888307725,-2.1750911090040974,0.404941353815343,1
4.0,2.0,1.0,0.0,4.0,0.645296958431043,0.438023605328097,1.310964701658186,1.094163827450323,1.064141094207962,,1.2930802612402346,-0.3856133662659383,-0.26281682329705947,0.6338677625751334,3.7579452928716677,1.3719085253866354,1.1738282011645358,2.7836852971395376,0.3116342988074249,1
2.0,1.0,0.0,2.0,2.0,0.13175010974729173,0.3624508686256106,0.8031236518577038,-0.7292838172362668,-5.518259900662618,-0.581443086342757,-3.279632800943215,0.20302413420341794,-0.014925372442960091,-0.6597633113596728,2.84513504248928,,-0.19787516527822513,-3.512242837986439,-0.17535817439484103,0
0.0,2.0,2.0,2.0,3.0,1.764825883791736,-0.7742699224040547,-0.7766138509787605,-2.951765233940224,-0.13386778717648784,0.3306132610904059,-1.1256525902735297,-0.9934900694788372,-0.22366657180344413,3.1937120718000673,5.079930829975421,2.2627542517719585,-0.5733918416524822,,-1.369463774656058,0
2.0,0.0,2.0,1.0,4.0,,0.10382923503269768,0.27009842687515184,-1.486423453517104,,-0.8328632751545352,1.4334097139431132,-1.5578102392465456,,0.3477373142346005,-0.7170283956049279,0.755679224987569,0.9567745044452945,2.431157149577752,0.6834146735600306,1
2.0,,2.0,3.0,3.0,,0.6325827996421973,1.3892931577589647,-1.5308843100230451,2.699266904703567,-2.2690772729524014,1.0234338178672848,4.2654000262109015,-1.2428715860631347,-0.1097603551008286,-6.145041131987194,,1.9530103865837696,-5.027230611322562,-1.7101751013917943,1
2.0,2.0,3.0,1.0,2.0,-0.0785907959688194,0.2066776285391162,-1.160637911016089,0.17748258253559218,-0.7077639495260144,-0.13362772972677125,1.4903723537155429,-1.6355705122813087,-0.129297457035508,0.7277382088651205,4.402197690683491,2.359305948877669,-0.6406891029843976,-1.1986065215026036,-0.05589646661359551,0
4.0,3.0,0.0,4.0,4.0,1.8968887478720813,1.635007165731419,0.7517029385056049,-2.8547503993027363,2.6384003413218275,-0.8385806594815023,3.0715656985439175,-5.045419733883521,0.44103583485076286,-0.37697412537891695,-1.8713774670475332,0.9453247914044938,-0.07741059319858246,2.9523781044909625,0.5516802322559695,1
3.0,2.0,4.0,2.0,3.0,0.37638856188919934,0.27194059094054035,-0.41159925117609464,-4.561222703260472,1.2962465796453442,1.5112831241107423,-3.0952907806581953,-3.961336572151414,-0.05191835877606092,2.1147218072343614,1.907646916313493,0.42147182809981787,-0.9430503565163264,3.4320267302612084,0.2820005425545109,0
0.0,,0.0,1.0,0.0,-1.0622403173432842,-0.1358730483637962,2.37166856073734,-4.788856103388383,-0.30686184072957823,1.3534515614761184,1.701270260432285,0.6258775379834413,0.29315722532296834,0.5892321537142655,-5.760031626247769,-4.612975056142062,-1.4066278954427451,-7.948577147346669,1.0570590113565772,1
0.0,3.0,2.0,1.0,2.0,-1.0108814965896014,-0.13879640094553602,-0.705899717772178,0.5405100723909398,0.21264182394857678,-0.0378867010218419,4.3190147821990905,0.32145292737405073,-2.2267615249572263,-0.048123197065143675,-4.698889386581072,0.5494570848641867,0.14261194088275753,1.980099917401969,-0.060280749027981445,1
3.0,1.0,3.0,3.0,4.0,-1.5772283709195007,,-0.20855443750410707,1.2976650656034172,-2.1042891081232384,-0.25959672180927,3.51442817591557,-0.3803879516172512,-1.6382456590945336,3.8541064220826677,5.083104689314635,2.3945512991332727,0.048933229816140233,-0.8627149350294121,0.7791306255883522,0
4.0,3.0,2.0,2.0,3.0,-0.748811671023577,0.6632733812644779,-0.5290556981748069,3.243649536263064,0.7561235048477829,0.47758881955300486,1.7879297395379754,,2.602479874874313,-2.1400220532528493,3.539698758514786,-0.9851312211728068,3.658649056342358,2.2692744828702573,-1.2814909728688244,1
4.0,1.0,1.0,0.0,3.0,-0.6958299463922752,,-2.0552300697229597,1.2253256518691427,-2.4444150539238647,0.5567179766334188,3.0046530503465356,2.6700949216240843,0.8817464007600121,0.6894459643627753,-2.738861262819502,-2.277529934717541,1.4633535160191948,-2.334855991308795,1.0570434191653657,1
2.0,0.0,3.0,1.0,2.0,2.6706753748630647,0.41362637771433536,-6.839410930479018,-0.04269814924355802,1.9513518667536496,0.5921029832024916,-2.9898258286512807,2.5652744933770566,0.9901247868928167,-3.527256887581394,2.238554412450234,3.7680755372643553,1.6854188162341852,2.6123768010815014,-0.5508574703286617,1
2.0,4.0,1.0,0.0,,-0.3688032651888687,0.9459409606394378,0.7205865484148359,-3.7858248074378498,0.4524101555665372,-2.0343558678843627,,-1.2681576602567344,0.1980569258851502,-2.5732779393211445,-6.825652915272168,-1.0994100836106737,-2.127173985024498,-6.16942257113568,-0.6807664465790269,1
4.0,3.0,3.0,4.0,3.0,0.2235994544459053,-0.6944984102480511,-3.22882664778587,3.578384819189175,-0.8737222936552635,-2.160912602766722,3.2878355617327455,2.7701792532029756,0.4348929626773385,0.585344999608425,0.9857300830345167,-1.7785322981964162,3.0510813021200103,-2.6151312253439243,-0.7736398449381301,1
4.0,1.0,4.0,4.0,0.0,0.7499383929448385,-1.686876951373053,2.63236151335824,-2.760265634801116,-1.13707446059112,0.5837114198239499,0.3677459504482219,-0.585091274675287,-0.2523534819908905,0.7223159706381248,0.6449685256342643,-1.0532524269888928,0.11292810519914331,-0.7973338462260459,-0.4928849123837183,1
4.0,,3.0,2.0,1.0,,-0.19992992311841679,-1.9689471163183674,2.5796791818170317,-1.3936085649031482,-2.070273544513395,-0.38108132016029495,3.4146704305428623,0.7429033054335988,-3.0699622326192824,-2.607340863482633,2.573889936669852,1.251960166738339,0.9104322246381042,-1.7383975785217862,1
4.0,0.0,4.0,1.0,0.0,-0.3039226476153726,-0.9096520258330384,-2.5605931679083467,3.820661663087751,-2.043787071024636,1.3122079936015318,3.2548356488088652,2.761136920297477,1.2371509754787164,2.0768440418146805,2.4656757626830306,-2.6210408694032172,1.9100181661445292,-2.2343614130191662,0.2405807577265921,1
3.0,3.0,,1.0,1.0,0.16982667258368722,-2.431121163971628,-4.300642109435001,3.7543065413636802,-1.8563555462166312,0.5218912341350844,3.1490481341024945,2.0921984434543925,1.087940253268552,-0.2633491813722524,-1.5200166365284613,0.019295564798760045,-0.22717846477789516,-0.3452282192714161,-2.2993576962370614,1
2.0,4.0,0.0,1.0,0.0,0.5511266040869559,-0.9597323348329341,-0.18232328416069632,2.4100742214434376,-0.3548581037232247,0.5570296224878031,0.06642128721772422,2.8420502671008405,-1.663689978196383,-1.2570073844264469,,,2.471563846850147,-0.63459544206847,-0.21450256682421923,1
,2.0,0.0,2.0,,-0.07004644372796484,0.7254188271577661,0.9444274696400708,-4.660002582977494,0.8619209104448883,-1.03873443416267,3.9096723813449628,-2.5349699724959414,-0.18770160587403686,,-5.324991820079982,-2.2695863758029944,-0.36078242404746175,-5.231147745622203,0.08534395552050993,1
0.0,1.0,0.0,4.0,3.0,1.805668878116265,1.3250046549456387,0.43911415577834356,-1.584064508470998,0.15131769514644278,-1.9425705714374064,1.5630668767894327,-1.0864224448773359,-0.9723350038161881,2.5041697967420484,0.5378423177570799,-0.2294365755178973,-2.3877332719725826,-0.5124080403912296,0.6555543582884528,0
0.0,3.0,4.0,4.0,1.0,,0.18111228888942987,-6.406332424650674,0.3034369189232035,-0.208357767272213,0.00016050740708493661,0.9488479978908614,-1.9323132918696293,1.0018704135410883,-2.7434647441400637,2.0740701041202096,5.511412906848174,-0.9343089926189105,3.935507495024876,-1.5172538605721053,1
,1.0,,3.0,2.0,-1.0446665306312433,0.4548758006638433,3.469741478723414,-5.357089386729193,2.2080134147937978,0.439842886472828,2.7100193368540877,-5.613185868298287,-0.010939051960085844,-0.462376909443294,-3.155747034410956,1.6065123172954783,-0.9591681853673739,2.2605125144195695,-1.5031550695996019,1
1.0,0.0,3.0,2.0,0.0,0.6824892092606365,0.2897844786582218,2.263544102297184,0.41586406513895274,-1.297547689606183,0.40394041606830444,-4.037369817005384,4.207486038710756,2.3330355621114673,-4.56998763433317,-1.6042126938910661,1.7476354729418224,5.179081038492743,3.739346787019536,-1.1081746964847465,0
,1.0,1.0,1.0,0.0,-0.11298112310661049,0.894458843105129,0.6004577195447272,-3.4633985047861753,-3.318639175210279,-1.1858149110149452,2.302737519603884,-4.796286599525851,0.3343747468732986,2.01301008836304,2.6387852378538774,4.5103934293998265,-2.9258819534823672,-4.030404254124005,-0.10798368601261019,0
0.0,1.0,1.0,2.0,,-1.4453998367807581,-0.3564769686295441,-2.2771344311977457,3.8630661912214808,-4.1289648549734395,0.05434029414187518,2.114504322770607,-2.5319980282562247,0.36202455098846575,-0.532090347549033,2.8878421063542032,1.1147643421224342,,1.8535359483831169,1.0970753064126277,1
2.0,0.0,3.0,2.0,2.0,-3.250333476195706,2.1120893272529084,1.3204915851344685,3.2089497857342955,,-0.9246440184480313,-1.5504585498550285,4.362271216430699,0.21453291888641599,-0.48888988847340686,3.443897524445376,-1.4227669488027286,4.280825790732239,-2.046521494491688,-1.4084314903683608,1
4.0,2.0,,3.0,2.0,-0.15350069556978385,-0.8664477699523984,-0.9414933170057764,1.603493980090733,1.5514123915568154,0.405850266692899,0.5505764474561861,3.130304758450754,0.9067842666754293,0.520668074567977,-1.1216057435500584,-2.4140067855314262,0.7854595059696665,1.018679436848305,-1.308684130989139,0
2.0,3.0,2.0,3.0,4.0,-0.7726368896531003,-2.0210023208762435,0.5777721684384659,-1.5732632559452657,0.2684833411345474,-0.16090493827659874,-0.4709002424265645,2.4077149940044014,0.16994471105148284,-2.0223608110857962,-6.598198235369314,-2.37589304948901,-0.7845476764082457,-6.659208716579255,-0.8853264322180604,1
1.0,2.0,3.0,4.0,2.0,0.5285392018314015,,0.3807737393705588,-0.4102611124126615,2.1769360554032855,0.44570914013536694,-0.5364059199100608,3.458892007454737,0.9902995470995242,-3.003312566651854,-2.4791678062307483,0.014763522203793844,3.093372155869811,2.5181014222350995,-0.24977261204038337,1
