,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_0_0.0,feature_0_1.0,feature_0_2.0,feature_0_3.0,feature_0_4.0,feature_0_nan,feature_1_0.0,feature_1_1.0,feature_1_2.0,feature_1_3.0,feature_1_4.0,feature_1_nan,feature_2_0.0,feature_2_1.0,feature_2_2.0,feature_2_3.0,feature_2_4.0,feature_2_nan,feature_3_0.0,feature_3_1.0,feature_3_2.0,feature_3_3.0,feature_3_4.0,feature_3_nan,feature_4_0.0,feature_4_1.0,feature_4_2.0,feature_4_3.0,feature_4_4.0,feature_4_nan
10,0.6223027188140609,0.1434871270006026,0.8975456102261182,-0.010073118502601262,0.43259410229501194,-0.5997363912063294,-2.034179450667632,0.36962369506714254,1.4742336301256973,0.1183359017354358,0.3934538992617945,-0.30147286093106435,1.3755296494050298,1.0939876130210164,0.7857337714926702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,0.45269325366602126,-0.7037718640773384,-2.4047296554192212,1.7957445441744802,0.34632278088913193,1.1574725687295155,1.5948457816520434,1.587582497633711,0.01762155805583791,1.5664734231923958,0.4320769302425196,1.2688148622291615,1.262180920964291,2.089523113785954,-0.08084912152650404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,-1.1090115146750912,-0.5992749486361616,-0.37859730104671485,0.3473187362052237,0.29443710285552305,-0.024311839874137743,-1.776532960000453,0.6380753979475222,-0.6148768462531443,0.9873556222858171,1.3354516382031096,-0.37719386520438686,-0.6559743762516128,0.03400468195773952,-0.47460531379652043,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,-0.48335045545152977,-1.1027753353426062,-0.25088541767407335,-1.018212768879823,-1.2853912083105967,0.585541658782694,-0.6586556323232455,-0.5703963921787107,1.0046169637387745,0.46170111312787376,0.6503510968888374,1.3858504360956285,-1.6288491152134297,-1.398125944148057,-0.40457435759400506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,-0.1595422433277983,-0.08948075758498172,0.35236444071344264,-0.3532215606733353,0.2916170622748486,2.1790433435519785,0.3298952572019209,0.8996580373803872,0.47307374386200757,-0.5074892871234696,-1.8242089583369796,-1.6712083286311465,-0.03006329939715634,-2.3174025435988197,0.8385554812613629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,0.11684690290849117,-0.013112265681812469,2.159084595213308,-0.6970573566593032,0.5834044035441794,0.7873710641494205,-0.5954949632270009,-0.6698252582635184,0.9182496573684584,-0.641896950808217,-0.08845710979667927,-0.7501959737509046,-0.58252125134041,0.38668350170682336,-1.4611340011853258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,1.5429760526985032,-0.8502677367295535,0.00900783060619663,0.3285598856473336,1.0472478393037772,0.7953338477132765,0.7530107346004845,0.9982440520168031,-0.005188302696979304,-0.6172251939343741,-1.4528420216504951,-0.3723313961377769,0.8812186822381617,-0.8326614526351219,2.995143324329312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,-0.11684019117043253,0.475822458008435,-0.2288676805650491,-0.41548420586978974,-1.4576409953009504,-0.05196076194344959,-1.5187333405128673,-1.4981572606750653,0.42660374988399424,-0.00020190514002176382,3.0484901008758833,2.0569616143786047,-0.011731093864655701,-0.8387763460472212,-0.3968680444295329,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0.0021475361684707597,-1.1207254346246767,0.35013217278464187,-0.17655422444207503,-0.8092392140943979,0.14045551234334033,0.39477177526325385,-0.4154697426027598,-2.2655915859632905,0.34572304091943074,0.25400006328906805,0.664609453868926,-0.6266971065837165,0.8531359407832759,0.2568312428515135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,-1.9980780328070857,-0.2561786007843427,-0.9942072482292577,0.29508022943151213,-0.06930483211084044,0.2336640865296619,-0.15093567916656875,0.6669352951564248,-1.418778003676503,-0.9166772665306274,-0.15723206654460425,1.704067762653636,0.04926531454686488,-0.038628392103442814,-0.6653664306677219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20,1.391203534584909,-0.9150607483365679,-1.523660456393415,0.507164295666737,-1.0544349677801104,1.6850899307418175,1.2760291735958804,-0.8590276120393662,1.4292078710854967,-0.00020190514002176382,1.14471466738443,0.6939655162537343,-1.7103207144578294,0.12194237094521695,-0.6935011440114608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,0.32663833668089165,-0.04412117037081715,-0.0004772807006194222,0.9376748662908003,0.645662610573131,-0.789433418584026,1.6398563481185857,0.8903285228067822,1.9999038254341617,-0.6149937057775031,-1.0297462960410224,-2.2551290066311074,1.0493050280421796,-2.6295202361752286,-0.2940985835416681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,-1.5206348875144717,0.5939298993094079,0.6916081202331537,-0.5477387394223138,1.328694605374193,-1.6737854760118436,-0.13342106814548724,-0.7314477639049946,0.6192341578206064,-1.2073193432678664,0.0410825980403479,0.35834983414834043,-0.011448370389714697,0.4933858973771589,0.0022353554184518145,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,1.2127393406414884,-0.1128998679655422,-0.3308215226704406,0.23160367246735836,-0.5025378128616892,0.21431558366348993,0.28201704560633045,-0.8532706961024692,-0.40220505414995683,0.368586772241482,0.7462640979410688,0.2647671368096507,-0.391765347552813,0.9351795833824054,-1.5724565529272867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,-0.21539664575091888,-0.19284237784137093,-0.7696019674686365,0.6925144542666223,0.5343856314703114,-0.6285930518621605,-1.7442123270066632,0.5301103329788341,-0.7614065337825098,0.8325375690062119,1.9478415332490697,0.3718745468699652,-0.23221829451925086,0.08090581429293688,-0.048140300603900434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,0.021905725298257017,-1.6283059342953397,1.0417883239496144,-0.8610425688036665,1.0878155154070186,1.6358851273405484,0.05882287143537769,0.09437299041465655,1.5199468139221868,-0.4337883729100315,-1.2706189025521686,-0.6542969737342635,0.46059766647569655,0.03420392345693225,1.6133174785521145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,-0.6206863851170592,0.6071785205354066,-0.252751013012232,-0.8634531931448164,-0.3170240263168713,0.21500245697308787,-0.5348160916237884,-0.643866375396516,-1.3680011286835365,0.6590166382809628,0.2576131454736202,0.08091631341433961,-1.3873974014454955,-0.6684781717904027,0.15581053362747055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,-0.020786825199291665,0.39685417825337077,0.773856197081324,-0.8673317909742072,-0.7936686309016299,-0.47276868617161627,-2.361747593988636,0.28650869617217345,-0.4671362660591718,-1.8077709933782378,-0.5971155482271532,0.03134444113597794,1.1936617473072266,-0.005790141607523439,0.057371014377746915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,-1.279443947409904,-0.013112265681812469,-0.642979431218326,0.035358265680757124,-0.9472813729938937,-0.3582896138767771,0.2468056932458866,-0.0038305596495905817,0.3196299022351253,0.025529871709377396,1.7475485213104829,1.8276998071707253,-0.4115656597183123,-0.8425390268362529,-1.3034422853533072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1.8727126686654962,-0.40914385208621035,0.4625652435399469,1.4963601013367944,-1.3549339924536759,1.5210768739886715,-0.5311774827158777,1.1544476436948996,0.01762155805583791,-0.19885977447916203,0.08556504503090877,0.45322282616975923,0.29217475481169025,-0.08837309945637008,0.008779325108815643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,0.710475700503072,0.2750924063862115,1.0009817965658037,-1.4254354974434218,1.361118836117362,-0.6185876893527852,0.2814706141428529,-0.0038305596495905817,-0.6899773630614199,-0.2829042200462919,-2.0687870218508793,-2.3506582311819058,-1.0948798424989437,-0.038628392103442814,0.22363690073907497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,-0.40640302597194317,-1.1493734928862616,0.8236555966198394,-1.2372474215637257,-0.41746378317744665,0.6884333027176274,-0.09622550690404075,0.4142148036509185,0.07983955208062446,0.2835373444551935,-1.1208251056726715,-1.7413801653509613,-0.20364192273828474,-1.82021600353713,1.0072845223371867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,1.2874888270005578,1.3480416880590385,-1.5951762990282774,0.3551052433547052,-1.258060487869043,0.5921917168861802,0.40862828307392535,0.15590552302757807,0.016698066438814486,-0.6727091975571017,-0.7504985660646191,0.5759117649070205,-0.5419280434289273,-0.1416215323299399,1.1915634484782882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,-0.6874860307451727,0.7955658759125339,1.8794454675676597,0.45526701931415503,-1.1546906445177512,0.06140120145213152,0.05882287143537769,0.8928933334415265,0.5552169503233748,-2.9656426223896295,-0.18931957712124284,1.0540969395906639,2.6760312290191575,1.2591664287409612,0.34704515451827145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0.5348629683869176,0.023798951540702662,-1.07459770774721,0.47569019717192673,0.6072772520553479,-1.9034946397492067,0.05882287143537769,0.23558078117565934,0.01762155805583791,1.5149773738450998,0.562156017068088,0.8610797335028432,-0.07465698310265713,1.4213480933451104,0.6400992552669467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,-0.03354857281043554,-0.896095113721177,-1.2909031056938158,1.1665727292716517,-0.25101328645121235,-1.4958237514978978,-0.5576271585893958,-0.0038305596495905817,1.7024193113485,1.3870510514305876,-0.2924589890484936,0.1811535454909351,-0.011731093864655701,-0.19859377422914068,0.08155469543369435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,0.08094792642783258,-0.6084756619499871,1.1437768739437968,-1.7830862358395787,0.35448290703277363,0.24461688531469394,0.3621610561828092,0.937197265269466,-1.4860538273506665,-1.018264261605532,-3.953731518283312,-2.4627759514748995,-1.697877323652321,-4.416526313193672,-0.45833102857307745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,3.450655167231265,-0.1742789120014053,0.2855248463717836,-0.6639063029309186,0.5808639102177616,0.1406338854530444,1.3681824802817892,-1.831933654926139,-0.3602421027226189,-0.00020190514002176382,0.055887946509060794,0.046930050593935575,-1.5877230010960428,-0.3975940408156626,-1.5374399208051746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,0.2593107156087389,0.04163357444766909,0.7916483871304129,-0.6261259378550255,0.7355918566502917,-0.024311839874137743,0.44891849230216113,-0.6625755792484894,0.8142564252874922,0.5615189811050297,0.1542218652898063,-0.5708986709443767,0.029835233671002454,0.7265354474081895,0.4091031977668243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,0.6429051680341388,0.34998960564568304,0.47771339264758883,-0.4724597224411409,0.022628444290748163,1.5682009889100423,-0.46986787543514663,0.505655769946811,-0.058058481867310045,0.011399445204947478,-0.8147294060690022,-1.3991224111517289,-0.31753686729875064,-1.2919035730071327,0.0022353554184518145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,-0.9593952937514302,0.8479463087598155,0.6566901423503134,0.07425083221565236,-0.10143663467575839,-0.021304421153128247,0.5835210731671188,0.18033652620025256,0.18770420365180657,-0.32356010861698825,-0.9375740915887427,-1.8403552711503228,0.6196585869569194,-1.333978376635255,0.7677431141918161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0.10204566744260837,-0.4409221662485952,-0.38399679109188606,0.07425083221565236,-1.7904330351016846,-1.452355343923547,-1.2182484170159786,2.1284599520063634,-3.015874953841049,0.1391751389171837,0.21826906406842772,0.7818662669175438,1.6255518194105287,-0.10110994364023117,-1.9835718169037637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0.22303916011278463,-0.43978312823443677,1.7771716684614118,-0.13250269446449814,-0.15721456593413935,-0.77744675834344,-1.8836280211209986,-0.7072434549836697,-1.0909718354455848,-0.7739523724420538,0.8774008374151618,-0.179636567350568,1.1448816026979571,1.2658577719386441,-0.3085360102157073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,1.4452646925265467,-0.3185325991617831,1.4069539141672833,-0.6892208848919237,0.014383389459100225,-0.10508932758878933,-0.16719641453121645,-0.20114005030012508,-1.2287377260351249,-0.00020190514002176382,-1.8054717647869165,0.017454671289976065,0.02233386426451466,0.5469398782972792,0.15802375714694766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,0.021905725298257017,0.6421507144013409,0.7408051765137763,0.09940901393942479,1.63800511865414,0.8169378058533002,0.41727886445323825,0.3586204781748383,0.01762155805583791,-0.5843343015811584,-0.1603990124657865,-0.8878203297965807,1.1477769668459066,0.5319167740774432,-0.5041457581738963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,1.6424154444017953,3.0087680427955252,1.8443456411166452,-0.0868351336145102,1.9251304924652923,-0.6532419483170498,0.05882287143537769,0.38354545112549104,0.23151279295555746,-0.2923098320227595,-1.4247190711941726,-1.487602157535507,0.5346970639480223,-0.789126199968131,0.9218634468363032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,-1.164349214400002,0.14783878238140322,-0.03199915993917065,-2.0190416024957747,-0.5334838259512623,-1.1868298468043614,0.7502375517434623,-1.0840436192952694,-1.199429371505993,1.7388062774544615,0.6190342560907797,1.6851044495787262,-0.8077321127246416,-0.10851098938909401,0.11017854106521181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0.021905725298257017,0.41608042522689326,-0.10065179483850299,-0.1072480349823273,0.11464610034814013,-0.10234206919692738,-0.6436804518252581,1.1590503086869184,-1.2314685048934513,-1.4361683545311934,-2.034044014986004,-1.792725344743989,-0.07633168703260489,-2.6979660801993854,-1.4298024308970576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,-0.3962314885957756,-0.9806876734978174,0.38513241459017467,-0.6286914558752437,-0.3136132398383783,-0.05324003131309221,-0.2810667739897674,-0.7925590216020983,-0.30248391341671066,-0.36134823495840024,-0.15153424295527518,0.5283552962193695,-0.011731093864655701,-1.0134970825717398,0.6399312574478042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,-0.935767292663191,-0.04900617502462146,-0.5438936644204713,0.07425083221565236,0.7609791956367057,-1.0847763376494342,-0.11769374801412,-0.00576762706936844,-0.40883482762158135,0.9990089554971489,-0.006998628116843254,0.10781597544931372,-0.7664113816820374,0.328087604453601,2.183083139375173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
